1748,"2023-05-29","31",16,"PM2.5","ug/m3",2.0188
1748,"2023-05-29","32",19,"PM2.5","ug/m3",2.1895
1748,"2023-05-29","33",19,"PM2.5","ug/m3",2.4947
1748,"2023-05-29","34",20,"PM2.5","ug/m3",2.4350
1748,"2023-05-29","35",19,"PM2.5","ug/m3",2.7000
1748,"2023-05-29","36",19,"PM2.5","ug/m3",2.6526
1748,"2023-05-29","37",19,"PM2.5","ug/m3",2.6526
1748,"2023-05-29","38",17,"PM2.5","ug/m3",2.5824
1748,"2023-05-29","39",20,"PM2.5","ug/m3",2.8600
1748,"2023-05-29","40",17,"PM2.5","ug/m3",2.7588
1748,"2023-05-29","41",18,"PM2.5","ug/m3",2.9111
1748,"2023-05-29","42",19,"PM2.5","ug/m3",3.5895
1748,"2023-05-29","43",18,"PM2.5","ug/m3",3.4500
1748,"2023-05-29","44",19,"PM2.5","ug/m3",3.3947
1748,"2023-05-29","45",18,"PM2.5","ug/m3",3.2778
1748,"2023-05-29","46",19,"PM2.5","ug/m3",3.2526
1748,"2023-05-29","47",19,"PM2.5","ug/m3",3.3579
1748,"2023-05-29","48",19,"PM2.5","ug/m3",3.4105
1748,"2023-05-29","49",19,"PM2.5","ug/m3",3.1789
1748,"2023-05-29","50",19,"PM2.5","ug/m3",3.1632
1748,"2023-05-29","51",19,"PM2.5","ug/m3",3.0053
1748,"2023-05-29","52",19,"PM2.5","ug/m3",3.0211
1748,"2023-05-29","53",20,"PM2.5","ug/m3",3.1950
1748,"2023-05-29","54",19,"PM2.5","ug/m3",3.3579
1748,"2023-05-29","55",19,"PM2.5","ug/m3",3.0421
1748,"2023-05-29","56",19,"PM2.5","ug/m3",3.2526
1748,"2023-05-29","57",20,"PM2.5","ug/m3",3.1050
1748,"2023-05-29","58",19,"PM2.5","ug/m3",3.0789
1748,"2023-05-29","59",19,"PM2.5","ug/m3",3.0211
1748,"2023-05-29","60",19,"PM2.5","ug/m3",3.1316
1748,"2023-05-29","61",20,"PM2.5","ug/m3",3.1450
1748,"2023-05-29","62",19,"PM2.5","ug/m3",3.2158
1748,"2023-05-29","63",19,"PM2.5","ug/m3",3.1895
1748,"2023-05-29","64",19,"PM2.5","ug/m3",3.2789
1748,"2023-05-29","65",20,"PM2.5","ug/m3",3.0600
1748,"2023-05-29","66",19,"PM2.5","ug/m3",2.9526
1748,"2023-05-29","67",19,"PM2.5","ug/m3",2.8947
1748,"2023-05-29","68",19,"PM2.5","ug/m3",3.0053
1748,"2023-05-29","69",20,"PM2.5","ug/m3",2.8900
1748,"2023-05-29","70",19,"PM2.5","ug/m3",2.7684
1748,"2023-05-29","71",19,"PM2.5","ug/m3",2.8632
1748,"2023-05-29","72",20,"PM2.5","ug/m3",2.7900
1748,"2023-05-30","01",19,"PM2.5","ug/m3",2.6263
1748,"2023-05-30","02",19,"PM2.5","ug/m3",2.6105
1748,"2023-05-30","03",19,"PM2.5","ug/m3",2.6158
1748,"2023-05-30","04",20,"PM2.5","ug/m3",2.9050
1748,"2023-05-30","05",19,"PM2.5","ug/m3",2.8684
1748,"2023-05-30","06",19,"PM2.5","ug/m3",2.7842
1748,"2023-05-30","07",19,"PM2.5","ug/m3",2.9105
1748,"2023-05-30","08",20,"PM2.5","ug/m3",2.9300
1748,"2023-05-30","09",19,"PM2.5","ug/m3",2.9526
1748,"2023-05-30","10",19,"PM2.5","ug/m3",3.0053
1748,"2023-05-30","11",20,"PM2.5","ug/m3",2.9800
1748,"2023-05-30","12",19,"PM2.5","ug/m3",2.8895
1748,"2023-05-30","13",19,"PM2.5","ug/m3",2.9316
1748,"2023-05-30","14",19,"PM2.5","ug/m3",2.7895
1748,"2023-05-30","15",20,"PM2.5","ug/m3",2.6200
1748,"2023-05-30","16",19,"PM2.5","ug/m3",2.5474
1748,"2023-05-30","17",19,"PM2.5","ug/m3",2.4421
1748,"2023-05-30","18",20,"PM2.5","ug/m3",2.6150
1748,"2023-05-30","19",19,"PM2.5","ug/m3",2.7737
1748,"2023-05-30","20",19,"PM2.5","ug/m3",2.9000
1748,"2023-05-30","21",19,"PM2.5","ug/m3",3.3474
1748,"2023-05-30","22",18,"PM2.5","ug/m3",3.8444
1748,"2023-05-30","23",19,"PM2.5","ug/m3",5.5000
1748,"2023-05-30","24",19,"PM2.5","ug/m3",3.9789
1748,"2023-05-30","25",19,"PM2.5","ug/m3",3.0737
1748,"2023-05-30","26",19,"PM2.5","ug/m3",3.6474
1748,"2023-05-30","27",20,"PM2.5","ug/m3",4.8000
1748,"2023-05-30","28",19,"PM2.5","ug/m3",3.8684
1748,"2023-05-30","29",19,"PM2.5","ug/m3",4.0526
1748,"2023-05-30","30",19,"PM2.5","ug/m3",3.7579
1748,"2023-05-30","31",19,"PM2.5","ug/m3",4.4053
1748,"2023-05-30","32",19,"PM2.5","ug/m3",3.6368
1748,"2023-05-30","33",20,"PM2.5","ug/m3",3.4900
1748,"2023-05-30","34",19,"PM2.5","ug/m3",3.9737
1748,"2023-05-30","35",19,"PM2.5","ug/m3",3.2632
1748,"2023-05-30","36",19,"PM2.5","ug/m3",3.4211
1748,"2023-05-30","37",19,"PM2.5","ug/m3",3.4579
1748,"2023-05-30","38",19,"PM2.5","ug/m3",4.0000
1748,"2023-05-30","39",17,"PM2.5","ug/m3",3.4353
1748,"2023-05-30","40",19,"PM2.5","ug/m3",3.1684
1748,"2023-05-30","41",19,"PM2.5","ug/m3",3.3053
1748,"2023-05-30","42",18,"PM2.5","ug/m3",3.1556
1748,"2023-05-30","43",18,"PM2.5","ug/m3",3.0278
1748,"2023-05-30","44",19,"PM2.5","ug/m3",3.4579
1748,"2023-05-30","45",18,"PM2.5","ug/m3",3.0000
1748,"2023-05-30","46",18,"PM2.5","ug/m3",2.9278
1748,"2023-05-30","47",20,"PM2.5","ug/m3",3.0950
1748,"2023-05-30","48",19,"PM2.5","ug/m3",3.2789
1748,"2023-05-30","49",19,"PM2.5","ug/m3",3.5684
1748,"2023-05-30","50",19,"PM2.5","ug/m3",3.5158
1748,"2023-05-30","51",20,"PM2.5","ug/m3",3.6800
1748,"2023-05-30","52",19,"PM2.5","ug/m3",3.5895
1748,"2023-05-30","53",19,"PM2.5","ug/m3",3.2895
1748,"2023-05-30","54",19,"PM2.5","ug/m3",4.7211
1748,"2023-05-30","55",19,"PM2.5","ug/m3",7.1579
1748,"2023-05-30","56",17,"PM2.5","ug/m3",6.6647
1748,"2023-05-30","57",19,"PM2.5","ug/m3",3.2211
1748,"2023-05-30","58",19,"PM2.5","ug/m3",3.3211
1748,"2023-05-30","59",19,"PM2.5","ug/m3",3.3316
1748,"2023-05-30","60",20,"PM2.5","ug/m3",3.5050
1748,"2023-05-30","61",19,"PM2.5","ug/m3",3.5316
1748,"2023-05-30","62",19,"PM2.5","ug/m3",3.5895
1748,"2023-05-30","63",19,"PM2.5","ug/m3",3.6579
1748,"2023-05-30","64",20,"PM2.5","ug/m3",4.1100
1748,"2023-05-30","65",19,"PM2.5","ug/m3",4.5000
1748,"2023-05-30","66",19,"PM2.5","ug/m3",5.0737
1748,"2023-05-30","67",20,"PM2.5","ug/m3",5.1600
1748,"2023-05-30","68",19,"PM2.5","ug/m3",5.4211
1748,"2023-05-30","69",19,"PM2.5","ug/m3",4.7000
1748,"2023-05-30","70",19,"PM2.5","ug/m3",4.9684
1748,"2023-05-30","71",20,"PM2.5","ug/m3",4.7600
1748,"2023-05-30","72",19,"PM2.5","ug/m3",4.7895
1748,"2023-05-31","01",19,"PM2.5","ug/m3",4.9737
1748,"2023-05-31","02",19,"PM2.5","ug/m3",5.6316
1748,"2023-05-31","03",20,"PM2.5","ug/m3",6.2750
1748,"2023-05-31","04",19,"PM2.5","ug/m3",6.2684
1748,"2023-05-31","05",19,"PM2.5","ug/m3",6.1053
1748,"2023-05-31","06",20,"PM2.5","ug/m3",5.9400
1748,"2023-05-31","07",19,"PM2.5","ug/m3",5.3474
1748,"2023-05-31","08",19,"PM2.5","ug/m3",5.5526
1748,"2023-05-31","09",19,"PM2.5","ug/m3",5.4632
1748,"2023-05-31","10",20,"PM2.5","ug/m3",5.1600
1748,"2023-05-31","11",19,"PM2.5","ug/m3",4.9579
1748,"2023-05-31","12",19,"PM2.5","ug/m3",4.9263
1748,"2023-05-31","13",20,"PM2.5","ug/m3",5.1100
1748,"2023-05-31","14",19,"PM2.5","ug/m3",5.4789
1748,"2023-05-31","15",19,"PM2.5","ug/m3",5.5632
1748,"2023-05-31","16",20,"PM2.5","ug/m3",5.8100
1748,"2023-05-31","17",19,"PM2.5","ug/m3",5.6105
1748,"2023-05-31","18",19,"PM2.5","ug/m3",7.8316
1748,"2023-05-31","19",19,"PM2.5","ug/m3",7.5316
1748,"2023-05-31","20",19,"PM2.5","ug/m3",7.2737
1748,"2023-05-31","21",20,"PM2.5","ug/m3",7.5350
1748,"2023-05-31","22",19,"PM2.5","ug/m3",6.4368
1748,"2023-05-31","23",19,"PM2.5","ug/m3",5.1684
1748,"2023-05-31","24",19,"PM2.5","ug/m3",4.4789
1748,"2023-05-31","25",19,"PM2.5","ug/m3",4.5737
1748,"2023-05-31","26",20,"PM2.5","ug/m3",3.6950
1748,"2023-05-31","27",19,"PM2.5","ug/m3",3.4842
1748,"2023-05-31","28",19,"PM2.5","ug/m3",3.3895
1748,"2023-05-31","29",19,"PM2.5","ug/m3",3.0000
1748,"2023-05-31","30",19,"PM2.5","ug/m3",3.1263
1748,"2023-05-31","31",19,"PM2.5","ug/m3",4.0579
1748,"2023-05-31","32",18,"PM2.5","ug/m3",3.8500
1748,"2023-05-31","33",20,"PM2.5","ug/m3",3.2100
1748,"2023-05-31","34",19,"PM2.5","ug/m3",3.0895
1748,"2023-05-31","35",18,"PM2.5","ug/m3",2.7444
1748,"2023-05-31","36",20,"PM2.5","ug/m3",2.7400
1748,"2023-05-31","37",18,"PM2.5","ug/m3",2.7944
1748,"2023-05-31","38",20,"PM2.5","ug/m3",2.9200
1748,"2023-05-31","39",19,"PM2.5","ug/m3",3.5579
1748,"2023-05-31","40",19,"PM2.5","ug/m3",3.0895
1748,"2023-05-31","41",19,"PM2.5","ug/m3",2.6211
1748,"2023-05-31","42",19,"PM2.5","ug/m3",2.6526
1748,"2023-05-31","43",20,"PM2.5","ug/m3",2.7700
1748,"2023-05-31","44",19,"PM2.5","ug/m3",3.0368
1748,"2023-05-31","45",19,"PM2.5","ug/m3",3.3474
1748,"2023-05-31","46",16,"PM2.5","ug/m3",4.0250
1748,"2023-05-31","47",17,"PM2.5","ug/m3",3.2118
1748,"2023-05-31","48",19,"PM2.5","ug/m3",3.1895
1748,"2023-05-31","49",19,"PM2.5","ug/m3",3.0842
1748,"2023-05-31","50",19,"PM2.5","ug/m3",3.0789
1748,"2023-05-31","51",20,"PM2.5","ug/m3",4.5550
1748,"2023-05-31","52",19,"PM2.5","ug/m3",3.1579
1748,"2023-05-31","53",19,"PM2.5","ug/m3",2.9684
